,id,sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,sensitive,y_charge_mean,charge_id_0,charge_id_1,charge_id_2,charge_id_3,charge_id_4,BlackLatinoMale,African-American,Hispanic,Caucasian,Native American,Asian,Other,y
4969,4969,0,0,22,-1,0,2,0,0,0,1,2,-1,4,-1,0,1,-1,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
3141,3141,0,0,32,0,0,4,0,0,4,1,4,-1,2,-1,4,1,0,44,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
3130,3130,0,2,21,-1,0,6,0,0,2,10,6,0,5,0,2,1,-10,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4027,4027,1,2,27,0,0,3,0,0,0,4,3,-1,2,-1,0,1,-4,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
242,242,0,2,51,1,0,1,0,0,0,0,1,-1,1,-1,0,1,0,35,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1600,1600,0,2,33,0,0,4,0,0,10,1,4,-1,2,-1,10,0,0,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1795,1795,0,5,30,0,0,1,0,0,0,1,1,-1,2,-1,0,1,-1,0,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
3179,3179,0,0,24,-1,0,9,0,0,0,1,9,1,6,0,0,0,-1,15,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
844,844,0,0,37,0,2,8,3,0,24,1,8,1,4,-1,24,1,-1,19,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
5076,5076,0,3,30,0,0,9,0,0,7,1,9,1,7,0,7,1,-1,1,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,0
5231,5231,0,0,24,-1,0,6,0,0,5,1,6,0,4,-1,5,1,0,-1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4261,4261,1,0,24,-1,0,9,0,0,4,1,9,1,8,1,4,1,-1,5,1,0.469041561,0,0,1,0,0,0,1,0,0,0,0,0,1
4839,4839,1,3,26,0,0,4,0,0,1,6,4,-1,3,-1,1,0,-6,5,5,0.469041561,0,0,1,0,0,0,0,1,0,0,0,0,0
2500,2500,0,0,24,-1,0,5,0,0,1,0,5,0,5,0,1,1,0,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
4454,4454,0,2,22,-1,0,8,2,0,3,1,8,1,6,0,3,1,-1,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
2481,2481,0,0,22,-1,0,9,0,0,1,0,9,1,9,1,1,1,0,38,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
5184,5184,0,2,56,1,0,1,0,0,1,2,1,-1,1,-1,1,1,-2,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
2298,2298,0,0,22,-1,0,6,0,0,0,0,6,0,8,1,0,0,0,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4083,4083,0,2,39,0,0,4,0,0,0,2,4,-1,1,-1,0,1,-1,-1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
6146,6146,0,0,39,0,0,3,0,0,0,3,3,-1,4,-1,0,0,-3,0,0,0.460869565,0,1,0,0,0,1,1,0,0,0,0,0,0
1971,1971,0,2,41,0,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
518,518,0,0,28,0,0,3,0,0,3,1,3,-1,2,-1,3,0,0,-1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
2280,2280,0,0,61,1,0,3,0,0,12,1,3,-1,4,-1,12,1,-1,241,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
304,304,1,2,21,-1,0,7,0,0,0,1,7,0,5,0,0,1,-1,2,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
5789,5789,0,2,32,0,0,8,0,0,6,1,8,1,8,1,6,1,0,0,2,0.48852459,0,0,0,1,0,0,0,0,1,0,0,0,0
5165,5165,0,0,25,0,0,3,0,0,1,0,3,-1,4,-1,1,1,0,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
927,927,1,0,49,1,0,7,0,0,14,1,7,0,3,-1,14,0,-1,122,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,1
2419,2419,0,0,46,1,0,1,0,0,3,1,1,-1,1,-1,3,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
359,359,1,2,46,1,0,8,0,0,2,1,8,1,1,-1,2,1,-1,19,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
2931,2931,1,2,30,0,0,6,0,0,0,1,6,0,3,-1,0,1,-1,2,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
186,186,1,0,24,-1,0,4,0,0,0,1,4,-1,4,-1,0,1,-1,1,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
1679,1679,0,2,30,0,0,3,1,1,3,1,3,-1,3,-1,3,1,-1,65,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
676,676,0,3,21,-1,0,9,0,2,1,8,9,1,8,1,1,1,-8,1,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
1242,1242,0,0,23,-1,0,7,0,0,1,1,7,0,6,0,1,0,-1,27,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
460,460,0,0,39,0,0,7,0,1,6,1,7,0,4,-1,6,0,-1,35,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4285,4285,1,2,23,-1,0,7,0,0,0,1,7,0,5,0,0,0,-1,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
5912,5912,0,2,26,0,0,6,0,0,7,1,6,0,5,0,7,0,-1,68,2,0.48852459,0,0,0,1,0,0,0,0,1,0,0,0,0
1442,1442,0,2,36,0,0,4,0,0,9,2172,4,-1,3,-1,9,0,0,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
5594,5594,0,0,53,1,0,7,0,0,18,1,7,0,1,-1,18,0,-1,41,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,1
1428,1428,0,5,37,0,0,1,0,0,4,1,1,-1,2,-1,4,0,-1,2,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,1
2272,2272,1,2,28,0,0,2,0,0,0,1,2,-1,2,-1,0,0,-1,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4155,4155,0,0,42,0,0,1,0,0,3,1,1,-1,1,-1,3,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
157,157,0,0,24,-1,0,9,1,0,2,1,9,1,9,1,2,1,-1,19,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
3333,3333,0,0,37,0,0,5,0,0,5,1,5,0,3,-1,5,0,0,6,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
3886,3886,1,2,45,1,0,2,0,0,5,2,2,-1,2,-1,5,0,-1,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
334,334,0,0,35,0,0,4,0,0,0,1,4,-1,3,-1,0,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
4982,4982,0,0,25,0,0,2,0,0,0,1,2,-1,4,-1,0,1,-1,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
2056,2056,1,0,27,0,0,2,0,0,0,0,2,-1,2,-1,0,0,0,1,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
3324,3324,0,2,26,0,0,2,0,0,2,1,2,-1,3,-1,2,1,-1,3,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4748,4748,0,5,21,-1,0,4,0,0,0,4,4,-1,6,0,0,1,-3,-1,6,0.469041561,0,0,1,0,0,0,0,0,0,0,0,1,1
2371,2371,0,5,57,1,0,1,0,0,0,1,1,-1,1,-1,0,1,0,6,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
1209,1209,1,2,36,0,0,1,0,0,0,0,1,-1,1,-1,0,0,0,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
2978,2978,1,3,34,0,0,3,0,0,1,5,3,-1,1,-1,1,0,-5,3,5,0.43504204,0,0,0,0,1,0,0,1,0,0,0,0,0
1444,1444,0,0,28,0,0,9,1,0,6,1,9,1,8,1,6,1,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4254,4254,0,0,22,-1,0,4,0,0,2,23,4,-1,4,-1,2,1,-22,16,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
2460,2460,0,0,25,0,0,6,0,1,1,1,6,0,5,0,1,0,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1217,1217,0,0,26,0,0,2,0,0,0,1,2,-1,3,-1,0,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
3931,3931,0,3,48,1,0,1,0,0,1,1,1,-1,1,-1,1,0,0,1,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
4484,4484,1,2,51,1,0,1,0,0,0,2,1,-1,1,-1,0,1,-2,1,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
4270,4270,1,2,28,0,0,6,0,0,0,1,6,0,3,-1,0,1,-1,2,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
4058,4058,0,2,38,0,0,8,0,0,10,1,8,1,2,-1,10,1,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
1547,1547,0,0,43,0,0,2,0,0,8,1,2,-1,2,-1,8,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1145,1145,0,0,21,-1,0,6,0,0,0,1,6,0,9,1,0,1,-1,3,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
138,138,0,2,23,-1,0,5,0,0,0,1,5,0,5,0,0,1,0,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
2816,2816,1,2,28,0,0,6,0,0,3,720,6,0,2,-1,3,1,0,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1180,1180,0,0,38,0,0,5,0,0,3,1,5,0,6,0,3,1,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
3900,3900,0,0,59,1,0,4,0,0,1,1,4,-1,1,-1,1,1,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
1290,1290,0,0,30,0,0,10,0,0,9,0,10,1,7,0,9,1,-1,196,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
5248,5248,0,0,21,-1,0,4,0,0,0,1,4,-1,7,0,0,1,0,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
3062,3062,0,2,51,1,0,2,0,0,1,1,2,-1,1,-1,1,0,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1544,1544,0,0,34,0,0,6,0,0,5,13,6,0,6,0,5,0,-13,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
4553,4553,0,2,60,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
5742,5742,0,5,41,0,0,9,0,0,31,1,9,1,5,0,31,1,0,242,6,0.48852459,0,0,0,1,0,0,0,0,0,0,0,1,1
3409,3409,0,0,27,0,0,1,0,0,3,1,1,-1,2,-1,3,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
5021,5021,0,2,23,-1,0,3,0,0,0,0,3,-1,4,-1,0,1,0,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
433,433,0,0,36,0,0,8,0,0,9,1,8,1,2,-1,9,0,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
5665,5665,0,0,35,0,0,9,1,0,8,0,9,1,8,1,8,1,0,239,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,0
664,664,0,0,43,0,0,3,0,0,2,1,3,-1,1,-1,2,1,-1,5,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1304,1304,0,2,45,1,0,2,0,0,2,1,2,-1,1,-1,2,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4325,4325,0,0,44,0,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,2,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
5996,5996,0,0,54,1,0,1,0,0,0,1,1,-1,1,-1,0,0,0,-1,0,0.460869565,0,1,0,0,0,1,1,0,0,0,0,0,0
2352,2352,1,0,34,0,0,3,0,0,6,1,3,-1,2,-1,6,1,-1,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
1688,1688,0,0,27,0,0,7,0,0,1,1,7,0,4,-1,1,1,-1,5,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
2703,2703,0,0,25,0,0,3,0,0,0,0,3,-1,4,-1,0,1,-1,34,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
4440,4440,1,0,26,0,0,10,0,0,3,1,10,1,8,1,3,1,-1,0,1,0.469041561,0,0,1,0,0,0,1,0,0,0,0,0,1
3912,3912,1,2,56,1,0,8,0,0,1,1,8,1,3,-1,1,1,-1,169,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
1074,1074,0,5,26,0,0,4,0,0,0,1,4,-1,2,-1,0,0,-1,1,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
185,185,1,2,53,1,0,1,0,0,1,1,1,-1,1,-1,1,0,-1,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
3575,3575,1,0,28,0,0,2,0,0,1,1,2,-1,2,-1,1,1,-1,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
3915,3915,0,3,27,0,0,4,0,0,2,1,4,-1,3,-1,2,0,-1,0,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
3566,3566,0,0,23,-1,0,10,0,1,10,1,10,1,9,1,10,1,-1,4,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
5275,5275,0,2,29,0,0,10,0,0,1,61,10,1,10,1,1,0,-1,11,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
1536,1536,1,3,39,0,0,4,0,2,10,1,4,-1,3,-1,10,1,-1,0,5,0.43504204,0,0,0,0,1,0,0,1,0,0,0,0,1
4849,4849,0,0,29,0,0,2,0,0,2,1,2,-1,2,-1,2,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4850,4850,0,0,47,1,0,10,0,0,4,1,10,1,2,-1,4,1,-1,64,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
1363,1363,0,0,26,0,0,10,0,0,13,1,10,1,10,1,13,0,0,7,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
2642,2642,0,0,40,0,0,6,0,0,8,0,6,0,4,-1,8,0,0,43,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
2243,2243,0,2,45,1,0,1,0,0,1,2,1,-1,1,-1,1,0,-2,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
3889,3889,1,2,44,0,0,5,0,0,1,6,5,0,2,-1,1,0,-6,4,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3423,3423,1,3,29,0,0,2,0,0,0,2,2,-1,2,-1,0,0,-2,1,5,0.43504204,0,0,0,0,1,0,0,1,0,0,0,0,1
2364,2364,0,4,40,0,0,6,0,0,2,1,6,0,2,-1,2,0,-1,1,6,0.43504204,0,0,0,0,1,0,0,0,0,1,0,0,0
3655,3655,0,0,21,-1,0,6,0,0,1,1,6,0,5,0,1,1,-1,29,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1330,1330,0,0,48,1,0,1,0,0,2,1,1,-1,1,-1,2,1,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
134,134,0,2,70,1,0,1,0,0,1,13,1,-1,1,-1,1,0,-13,12,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4310,4310,1,0,52,1,0,1,0,0,2,1,1,-1,1,-1,2,1,-1,1,1,0.469041561,0,0,1,0,0,0,1,0,0,0,0,0,1
5011,5011,0,3,41,0,0,1,0,0,0,3,1,-1,1,-1,0,1,-3,1,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,1
4838,4838,0,0,45,1,0,2,0,0,4,1,2,-1,1,-1,4,0,0,3,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
4851,4851,1,2,43,0,0,1,0,0,0,2,1,-1,1,-1,0,0,-2,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
4493,4493,0,0,77,1,0,1,0,0,0,1,1,-1,1,-1,0,0,0,-1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
603,603,0,3,32,0,0,2,0,0,0,6,2,-1,2,-1,0,0,-6,6,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
4480,4480,0,3,41,0,0,2,0,0,1,0,2,-1,2,-1,1,1,0,0,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,1
2230,2230,1,2,30,0,0,6,0,0,4,1,6,0,5,0,4,1,-1,29,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
3076,3076,0,0,26,0,0,9,0,0,0,1,9,1,10,1,0,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
5667,5667,0,0,24,-1,0,7,0,0,2,1,7,0,4,-1,2,1,-1,1,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,1
3153,3153,0,2,57,1,0,1,0,0,7,1,1,-1,1,-1,7,1,-1,151,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
5499,5499,0,0,51,1,0,7,0,0,3,1,7,0,4,-1,3,1,0,-1,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,0
3015,3015,0,0,22,-1,0,8,0,0,2,1,8,1,8,1,2,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
2078,2078,0,0,20,-1,1,8,1,1,2,1,8,1,7,0,2,1,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4168,4168,1,0,30,0,0,4,0,0,1,1,4,-1,3,-1,1,0,-1,2,1,0.469041561,0,0,1,0,0,0,1,0,0,0,0,0,0
2801,2801,0,2,26,0,0,5,0,0,10,1,5,0,4,-1,10,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
2713,2713,0,0,59,1,0,8,0,0,8,24,8,1,6,0,8,1,-23,8,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
5211,5211,0,0,24,-1,2,8,0,0,7,1,8,1,7,0,7,0,-1,2,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
1423,1423,0,2,21,-1,0,5,0,0,1,1,5,0,6,0,1,1,-1,5,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
5367,5367,0,0,23,-1,1,6,2,2,6,1,6,0,6,0,6,1,-1,0,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,0
2309,2309,0,0,29,0,0,9,0,1,17,1,9,1,8,1,17,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
2047,2047,0,0,20,-1,0,9,0,1,1,1,9,1,8,1,1,0,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
5322,5322,0,0,24,-1,0,3,0,3,0,0,3,-1,3,-1,0,1,0,-1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
3545,3545,0,2,25,0,0,9,0,0,0,1,9,1,6,0,0,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1589,1589,0,0,37,0,0,7,0,0,10,1,7,0,2,-1,10,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4603,4603,0,0,30,0,0,4,0,0,0,1,4,-1,3,-1,0,1,0,3,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3497,3497,0,0,28,0,1,7,2,0,5,1,7,0,8,1,5,1,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
2362,2362,0,0,22,-1,0,5,0,0,0,1,5,0,6,0,0,1,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
867,867,1,2,52,1,0,1,0,0,0,1,1,-1,1,-1,0,0,0,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
2710,2710,0,2,46,1,0,2,0,0,2,14,2,-1,1,-1,2,1,-14,7,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
409,409,0,0,28,0,0,7,0,0,14,1,7,0,8,1,14,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
5847,5847,0,2,48,1,0,2,0,0,6,27,2,-1,1,-1,6,1,-26,5,2,0.48852459,0,0,0,1,0,0,0,0,1,0,0,0,0
2527,2527,0,2,41,0,0,4,0,0,11,1,4,-1,2,-1,11,1,-1,118,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
493,493,0,0,23,-1,0,7,0,0,2,1,7,0,6,0,2,1,-1,6,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
2267,2267,0,5,23,-1,0,3,0,0,0,1,3,-1,4,-1,0,0,-1,0,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
1976,1976,0,2,50,1,0,3,0,0,9,1,3,-1,2,-1,9,1,-1,424,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1983,1983,0,0,25,0,0,2,0,0,0,0,2,-1,3,-1,0,0,0,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1858,1858,0,5,59,1,0,1,0,0,1,25,1,-1,1,-1,1,0,-25,0,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
5511,5511,0,0,24,-1,0,7,0,0,2,1,7,0,7,0,2,0,-1,12,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,1
3753,3753,0,5,20,-1,0,8,0,1,0,1,8,1,6,0,0,1,-1,22,6,0.469041561,0,0,1,0,0,0,0,0,0,0,0,1,1
890,890,0,0,30,0,1,9,0,0,5,1,9,1,6,0,5,1,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
6058,6058,0,2,25,0,0,5,0,0,0,2,5,0,3,-1,0,0,-1,2,2,0.460869565,0,1,0,0,0,0,0,0,1,0,0,0,1
5096,5096,0,0,21,-1,0,4,0,0,1,1,4,-1,6,0,1,1,-1,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
1233,1233,1,0,39,0,0,1,0,0,1,0,1,-1,1,-1,1,1,-1,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
4701,4701,0,2,24,-1,0,8,0,0,1,1,8,1,5,0,1,1,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
4154,4154,0,0,40,0,0,7,0,0,6,1,7,0,4,-1,6,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
2584,2584,0,3,57,1,0,1,0,0,0,1,1,-1,1,-1,0,0,0,109,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
5840,5840,0,0,43,0,0,1,0,0,3,4,1,-1,1,-1,3,0,-4,1,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,1
5479,5479,0,0,32,0,2,8,0,0,15,1,8,1,5,0,15,1,-1,7,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,1
1376,1376,0,2,57,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,4,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
73,73,0,2,48,1,0,2,0,0,2,1,2,-1,1,-1,2,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1207,1207,0,2,50,1,0,7,0,0,0,1,7,0,2,-1,0,1,-1,30,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
2315,2315,0,2,39,0,0,2,0,0,0,1,2,-1,2,-1,0,0,0,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
942,942,0,1,51,1,0,1,0,0,1,1,1,-1,1,-1,1,1,-1,1,6,0.43504204,0,0,0,0,1,0,0,0,0,0,1,0,1
4618,4618,0,0,21,-1,0,6,0,1,2,1,6,0,6,0,2,1,-1,7,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4056,4056,0,0,27,0,0,7,0,1,8,1,7,0,4,-1,8,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
524,524,0,2,32,0,0,2,0,0,2,1,2,-1,2,-1,2,0,-1,5,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
217,217,0,2,27,0,0,1,0,0,3,22,1,-1,1,-1,3,0,-22,-1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
3647,3647,0,0,33,0,0,4,0,0,3,0,4,-1,4,-1,3,1,0,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
96,96,1,0,30,0,0,7,0,0,2,1,7,0,4,-1,2,1,-1,2,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
1609,1609,0,0,35,0,0,3,0,0,7,1,3,-1,3,-1,7,1,-1,195,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
3923,3923,0,0,32,0,0,8,0,0,12,1,8,1,6,0,12,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
1153,1153,0,0,21,-1,0,8,1,0,1,0,8,1,8,1,1,0,0,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
6139,6139,1,2,29,0,0,7,0,0,0,1,7,0,3,-1,0,0,-1,0,3,0.460869565,0,1,0,0,0,0,0,0,1,0,0,0,0
4501,4501,0,0,32,0,0,9,3,0,19,1,9,1,4,-1,19,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4939,4939,0,3,26,0,0,5,0,0,0,1,5,0,5,0,0,0,-1,3,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,1
4948,4948,1,0,28,0,0,4,0,1,4,0,4,-1,3,-1,4,1,0,0,1,0.532188841,1,0,0,0,0,0,1,0,0,0,0,0,0
2032,2032,0,5,33,0,0,1,0,0,0,1,1,-1,2,-1,0,1,-1,83,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,1
4242,4242,1,2,28,0,0,4,0,0,0,1,4,-1,3,-1,0,1,-1,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
301,301,0,3,31,0,0,1,0,0,0,2,1,-1,2,-1,0,0,-1,0,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
954,954,0,0,35,0,0,4,0,0,7,24,4,-1,2,-1,7,1,-23,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4483,4483,0,0,57,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
1075,1075,0,2,45,1,0,9,0,0,9,1,9,1,4,-1,9,1,-1,54,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
