id,sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,y
3662,0,0,28,0,0,7,0,0,4,1.0,7,0,9,1,4,1,-1.0,29.0,0
3663,0,0,33,0,0,6,0,0,8,1.0,6,0,5,0,8,1,-1.0,1.0,0
3666,1,0,31,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,0.0,0
3667,0,0,26,0,0,5,0,0,1,0.0,5,0,4,-1,1,0,0.0,0.0,0
3668,0,0,35,0,0,5,0,0,4,722.0,5,0,2,-1,4,0,3.3047632836253076,18.235413348776603,0
3669,1,2,41,0,0,7,0,0,12,45.0,7,0,5,0,12,1,-45.0,10.0,1
3671,0,2,34,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,0
3673,0,5,33,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1.0,0
3674,1,0,32,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,0.0,0
3675,0,0,37,0,0,6,0,0,9,1.0,6,0,9,1,9,1,0.0,1.0,1
3676,0,0,50,1,0,5,0,0,1,22.0,5,0,5,0,1,1,-22.0,0.0,0
3678,0,2,35,0,0,2,0,0,1,1.0,2,-1,1,-1,1,1,-1.0,2.0,0
3679,1,2,47,1,0,3,0,0,0,6.0,3,-1,1,-1,0,0,-6.0,4.0,1
3681,1,0,52,1,0,9,0,0,8,1.0,9,1,7,0,8,1,-1.0,43.0,0
3684,0,0,26,0,0,7,1,2,5,1.0,7,0,7,0,5,1,-1.0,6.0,1
3685,0,0,36,0,0,9,0,0,1,3665.0,9,1,6,0,1,0,3.3047632836253076,18.235413348776603,1
3687,0,0,45,1,0,1,0,0,13,1.0,1,-1,1,-1,13,1,-1.0,0.0,1
3691,0,5,19,-1,0,9,0,0,0,1.0,9,1,9,1,0,0,-1.0,1.0,1
3692,0,0,41,0,0,2,0,0,8,1.0,2,-1,4,-1,8,1,-1.0,1.0,1
3693,0,0,24,-1,0,2,0,0,0,1.0,2,-1,3,-1,0,0,0.0,1.0,0
3696,0,0,21,-1,0,9,1,0,1,1.0,9,1,8,1,1,1,-1.0,1.0,0
3697,0,2,54,1,0,1,0,0,0,1.0,1,-1,2,-1,0,0,-1.0,0.0,0
3698,0,2,49,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,73.0,0
3699,0,2,42,0,0,2,0,0,1,0.0,2,-1,1,-1,1,1,0.0,292.0,0
3700,0,0,21,-1,0,4,0,0,1,0.0,4,-1,6,0,1,1,0.0,1.0,1
3701,0,0,61,1,0,4,0,0,30,56.0,4,-1,2,-1,30,1,-56.0,49.0,0
3702,0,2,46,1,0,8,0,0,5,0.0,8,1,3,-1,5,1,0.0,-1.0,1
3703,0,2,74,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,0.0,0
3704,1,3,38,0,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,0.0,0
3705,0,2,75,1,0,1,0,0,2,58.0,1,-1,1,-1,2,0,3.3047632836253076,18.235413348776603,0
3706,1,0,39,0,0,1,0,0,1,0.0,1,-1,1,-1,1,1,-1.0,0.0,0
3709,1,0,38,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,4.0,0
3710,0,0,19,-1,1,7,0,1,1,1.0,7,0,9,1,1,1,-1.0,1.0,1
3711,0,2,28,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,1.0,1
3712,0,0,53,1,0,1,0,0,2,1596.0,1,-1,1,-1,2,1,3.3047632836253076,18.235413348776603,0
3713,0,0,25,0,0,6,0,0,1,1.0,6,0,5,0,1,1,-1.0,28.0,1
3714,0,2,53,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0.0,0
3716,0,0,53,1,0,7,0,0,4,381.0,7,0,1,-1,4,1,3.3047632836253076,18.235413348776603,0
3719,0,0,23,-1,0,9,1,0,2,1.0,9,1,9,1,2,1,-1.0,76.0,0
3720,0,2,55,1,0,9,0,0,33,1.0,9,1,3,-1,33,1,-1.0,242.0,1
3721,1,2,64,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1.0,0
3722,0,0,23,-1,0,7,0,0,1,1.0,7,0,6,0,1,0,-1.0,27.0,1
3724,0,3,38,0,0,1,0,0,1,94.0,1,-1,1,-1,1,0,3.3047632836253076,18.235413348776603,0
3725,0,0,23,-1,0,8,0,2,4,1.0,8,1,5,0,4,1,-1.0,0.0,1
3726,1,3,41,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,0.0,0
3728,0,5,53,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0.0,0
3729,0,0,34,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,2.0,0
3730,0,3,24,-1,0,1,0,0,0,1.0,1,-1,3,-1,0,1,-1.0,1.0,1
3732,0,0,26,0,0,1,0,0,1,1.0,1,-1,2,-1,1,0,-1.0,32.0,0
3736,0,2,44,0,0,2,0,0,4,1.0,2,-1,3,-1,4,1,-1.0,1.0,0
3737,1,2,27,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,0.0,5.0,0
3738,0,2,28,0,0,9,0,0,14,1.0,9,1,3,-1,14,1,-1.0,0.0,0
3739,0,2,55,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,1.0,0
3740,1,0,22,-1,0,4,0,0,2,60.0,4,-1,5,0,2,1,-60.0,59.0,0
3741,0,0,36,0,0,5,0,0,15,0.0,5,0,1,-1,15,1,-1.0,1.0,0
3742,0,0,29,0,0,8,0,0,6,236.0,8,1,6,0,6,1,-236.0,1.0,1
3743,0,0,23,-1,0,4,0,0,1,1.0,4,-1,6,0,1,1,-1.0,1.0,0
3744,0,0,56,1,0,1,0,0,1,1.0,1,-1,2,-1,1,0,0.0,0.0,0
3745,0,2,27,0,0,6,0,0,2,1.0,6,0,3,-1,2,1,-1.0,0.0,1
3747,0,2,37,0,0,6,0,0,1,1.0,6,0,4,-1,1,0,-1.0,1.0,0
3749,0,0,32,0,0,8,0,0,1,1.0,8,1,3,-1,1,1,-1.0,1.0,1
3751,0,0,41,0,2,10,0,0,18,1.0,10,1,8,1,18,0,-1.0,33.0,1
3754,0,0,22,-1,0,6,0,0,1,1.0,6,0,4,-1,1,1,-1.0,1.0,1
3757,0,2,37,0,0,2,0,0,1,1.0,2,-1,1,-1,1,1,-1.0,0.0,1
3758,0,0,45,1,0,2,0,0,3,0.0,2,-1,2,-1,3,0,0.0,1.0,0
3759,1,0,31,0,0,8,0,0,14,1.0,8,1,8,1,14,1,-1.0,1.0,0
3761,0,0,42,0,0,5,0,0,7,1.0,5,0,1,-1,7,1,-1.0,1.0,1
3763,0,0,26,0,0,9,2,2,20,1.0,9,1,6,0,20,1,-1.0,29.0,1
3765,0,2,33,0,0,9,0,0,0,1.0,9,1,3,-1,0,1,0.0,0.0,1
3766,0,2,22,-1,0,2,0,0,0,0.0,2,-1,4,-1,0,0,0.0,0.0,1
3767,0,2,32,0,0,5,0,0,2,62.0,5,0,7,0,2,1,-61.0,28.0,1
3768,1,0,36,0,0,1,0,0,1,1.0,1,-1,1,-1,1,0,0.0,-1.0,0
3769,0,2,54,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0.0,0
3771,0,0,25,0,0,9,1,2,5,1.0,9,1,9,1,5,1,-1.0,155.0,1
3772,0,2,24,-1,0,5,0,0,3,1.0,5,0,4,-1,3,1,-1.0,39.0,1
3773,0,3,23,-1,0,7,0,0,0,1.0,7,0,5,0,0,0,-1.0,1.0,0
3774,0,2,61,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0.0,0
3776,1,2,42,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,0
3778,0,2,28,0,0,2,0,0,1,1.0,2,-1,3,-1,1,0,0.0,-1.0,1
3779,0,0,27,0,0,5,0,0,1,1.0,5,0,3,-1,1,0,-1.0,2.0,0
3780,0,2,24,-1,0,3,0,0,2,18.0,3,-1,5,0,2,0,-18.0,15.0,0
3781,0,0,33,0,0,5,0,0,14,60.0,5,0,2,-1,14,1,-59.0,0.0,0
3782,0,0,32,0,0,10,0,0,16,1.0,10,1,7,0,16,1,-1.0,0.0,1
3783,0,2,38,0,0,1,0,0,0,7.0,1,-1,1,-1,0,1,-7.0,7.0,0
3785,0,2,21,-1,0,3,1,1,1,1.0,3,-1,6,0,1,0,-1.0,0.0,0
3787,0,0,27,0,0,7,0,0,1,1.0,7,0,8,1,1,1,-1.0,168.0,1
3788,0,2,39,0,0,4,0,0,0,2.0,4,-1,1,-1,0,1,-1.0,-1.0,0
3789,0,2,29,0,0,1,0,0,0,1.0,1,-1,2,-1,0,1,-1.0,1.0,0
3790,0,2,29,0,0,3,0,0,1,2.0,3,-1,4,-1,1,1,-2.0,0.0,0
3792,0,2,65,1,0,4,0,0,6,35.0,4,-1,1,-1,6,1,-61.0,54.0,0
3793,0,2,36,0,0,4,0,0,1,24.0,4,-1,1,-1,1,1,23.0,2.0,1
3794,0,0,46,1,0,7,0,0,0,0.0,7,0,1,-1,0,1,0.0,0.0,1
3797,0,0,44,0,1,6,0,0,7,1.0,6,0,4,-1,7,1,-1.0,24.0,0
3799,0,0,27,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,1.0,0
3800,0,0,27,0,0,7,0,0,8,1.0,7,0,8,1,8,1,-1.0,49.0,1
3801,0,2,61,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,2.0,0
3802,0,0,47,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,1
3804,0,0,27,0,0,1,0,0,1,1.0,1,-1,2,-1,1,0,-1.0,0.0,0
3805,0,2,28,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,-1.0,1.0,1
3807,1,2,31,0,0,5,0,0,1,1.0,5,0,4,-1,1,0,-1.0,10.0,1
3809,0,2,26,0,0,4,0,0,9,0.0,4,-1,3,-1,9,0,0.0,1.0,1
3811,0,0,53,1,0,2,0,0,2,1.0,2,-1,1,-1,2,1,-1.0,7.0,1
3812,0,0,26,0,0,5,0,0,1,1.0,5,0,5,0,1,1,-1.0,22.0,1
3814,0,0,25,0,0,4,0,0,2,23.0,4,-1,4,-1,2,1,-23.0,18.0,0
3816,0,5,23,-1,0,10,0,0,5,1.0,10,1,9,1,5,0,-1.0,32.0,1
3817,1,0,21,-1,0,8,3,1,4,463.0,8,1,8,1,4,0,-1.0,0.0,1
3818,0,0,23,-1,0,4,0,0,1,1.0,4,-1,6,0,1,0,0.0,2.0,0
3820,0,5,30,0,0,1,1,1,3,1.0,1,-1,1,-1,3,0,-1.0,0.0,0
3821,1,0,45,1,0,3,0,0,2,1.0,3,-1,1,-1,2,1,-1.0,11.0,0
3824,0,0,27,0,0,5,0,0,2,1.0,5,0,4,-1,2,0,-1.0,9.0,1
3826,0,0,57,1,0,9,0,0,6,132.0,9,1,5,0,6,0,370.0,76.0,1
3828,0,2,44,0,0,6,0,0,8,782.0,6,0,5,0,8,1,231.0,2.0,1
3830,1,0,26,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,0.0,0
3831,0,2,21,-1,0,8,0,0,0,1.0,8,1,7,0,0,1,-1.0,7.0,1
3834,0,0,63,1,0,6,0,0,1,347.0,6,0,2,-1,1,1,3.3047632836253076,18.235413348776603,0
3835,1,2,62,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,3.0,0
3836,0,2,48,1,0,3,0,0,0,1.0,3,-1,2,-1,0,1,-1.0,27.0,0
3838,0,0,53,1,0,1,0,0,1,90.0,1,-1,1,-1,1,0,-1.0,0.0,0
3839,0,0,62,1,0,3,0,0,3,1.0,3,-1,1,-1,3,0,-1.0,1.0,1
3840,0,0,28,0,1,10,1,0,5,1.0,10,1,10,1,5,1,-1.0,136.0,0
3841,0,2,56,1,0,2,0,0,1,0.0,2,-1,1,-1,1,1,0.0,1.0,0
3842,0,3,35,0,0,1,0,0,2,8.0,1,-1,1,-1,2,1,-8.0,8.0,0
3843,1,3,56,1,0,1,0,0,2,1.0,1,-1,1,-1,2,0,-1.0,49.0,1
3847,0,0,22,-1,1,7,0,0,2,1.0,7,0,8,1,2,1,-1.0,1.0,1
3848,0,0,26,0,0,8,0,0,5,1.0,8,1,9,1,5,1,-1.0,36.0,1
3853,0,0,35,0,0,5,0,0,4,159.0,5,0,6,0,4,0,0.0,1.0,0
3854,0,0,22,-1,0,3,0,0,1,1.0,3,-1,6,0,1,1,-1.0,15.0,1
3855,0,2,60,1,0,1,0,0,3,102.0,1,-1,1,-1,3,0,3.3047632836253076,18.235413348776603,0
3856,1,0,37,0,1,3,0,0,7,1.0,3,-1,1,-1,7,1,-1.0,1.0,0
3857,1,0,32,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,0.0,0.0,0
3858,1,0,33,0,0,6,0,0,3,1.0,6,0,4,-1,3,1,-1.0,9.0,1
3859,0,5,38,0,0,3,0,0,2,0.0,3,-1,3,-1,2,1,0.0,0.0,1
3860,0,2,53,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1.0,0
3862,0,2,32,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,0
3863,0,2,26,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,0.0,0
3864,0,2,61,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,2.0,0
3865,0,0,21,-1,0,10,0,0,0,1.0,10,1,7,0,0,0,-1.0,0.0,0
3867,0,0,69,1,0,5,0,0,22,1.0,5,0,4,-1,22,0,-1.0,1.0,0
3869,0,0,26,0,0,4,0,0,0,0.0,4,-1,4,-1,0,0,0.0,0.0,0
3870,0,0,30,0,0,10,0,0,9,0.0,10,1,7,0,9,1,-1.0,196.0,1
3872,0,2,21,-1,0,4,0,0,1,5.0,4,-1,5,0,1,1,-5.0,0.0,0
3879,0,2,41,0,0,2,0,0,0,1.0,2,-1,1,-1,0,0,0.0,0.0,0
3880,0,0,45,1,0,6,0,0,0,1.0,6,0,3,-1,0,1,-1.0,0.0,1
3881,0,0,31,0,0,5,1,3,10,1.0,5,0,3,-1,10,1,-1.0,1.0,1
3882,0,2,22,-1,0,3,0,0,0,2.0,3,-1,5,0,0,1,-2.0,1.0,0
3884,1,2,54,1,0,3,0,0,0,1.0,3,-1,1,-1,0,1,0.0,20.0,1
3885,0,2,50,1,0,1,0,0,2,1.0,1,-1,1,-1,2,0,-1.0,0.0,1
3888,1,0,50,1,0,2,0,0,5,182.0,2,-1,1,-1,5,1,3.3047632836253076,18.235413348776603,0
3890,0,5,37,0,2,3,0,0,11,1.0,3,-1,1,-1,11,1,-1.0,1.0,0
3891,1,0,21,-1,0,8,0,0,0,1.0,8,1,7,0,0,1,-1.0,1.0,1
3896,0,3,23,-1,0,7,0,0,6,1.0,7,0,7,0,6,0,-1.0,5.0,1
3897,0,2,30,0,0,3,0,0,0,1.0,3,-1,3,-1,0,1,-1.0,0.0,1
3898,0,2,53,1,0,1,0,0,2,32.0,1,-1,1,-1,2,1,-32.0,17.0,0
3899,0,0,30,0,0,8,0,0,11,1.0,8,1,4,-1,11,1,-1.0,2.0,1
3902,0,2,26,0,0,4,0,0,5,0.0,4,-1,4,-1,5,0,0.0,0.0,0
3903,1,0,30,0,0,9,0,0,1,62.0,9,1,3,-1,1,1,-62.0,8.0,1
3904,1,0,59,1,0,2,0,0,0,1.0,2,-1,1,-1,0,0,-1.0,0.0,0
3906,0,0,29,0,0,8,0,0,13,1.0,8,1,3,-1,13,1,-1.0,1.0,1
3907,0,3,67,1,0,1,0,0,0,4.0,1,-1,1,-1,0,1,-3.0,0.0,0
3909,0,2,30,0,0,8,0,0,13,2.0,8,1,2,-1,13,1,-2.0,33.0,1
3910,0,0,25,0,0,5,0,0,5,1.0,5,0,4,-1,5,0,-1.0,0.0,1
3911,0,3,45,1,0,6,0,0,8,1.0,6,0,3,-1,8,1,-1.0,1.0,0
3912,0,2,35,0,0,2,0,0,4,167.0,2,-1,4,-1,4,0,3.3047632836253076,18.235413348776603,0
3917,0,0,22,-1,0,3,0,1,0,1.0,3,-1,6,0,0,1,0.0,-1.0,0
3918,0,0,41,0,0,1,0,0,8,0.0,1,-1,1,-1,8,1,0.0,2.0,1
3919,0,1,46,1,0,5,0,0,3,1.0,5,0,2,-1,3,1,-1.0,59.0,1
3920,0,5,27,0,0,5,0,0,0,1.0,5,0,3,-1,0,0,-1.0,1.0,0
3924,1,0,37,0,0,6,0,0,13,1.0,6,0,3,-1,13,1,-1.0,1.0,0
3925,0,0,22,-1,0,3,0,2,0,1.0,3,-1,5,0,0,1,-1.0,13.0,1
3929,0,0,19,-1,0,4,0,0,0,1.0,4,-1,6,0,0,1,-1.0,0.0,1
3930,0,2,45,1,0,2,0,0,2,1.0,2,-1,1,-1,2,0,-1.0,0.0,0
3933,1,0,33,0,0,9,0,0,5,1.0,9,1,3,-1,5,1,-1.0,0.0,1
3934,0,0,52,1,0,5,0,0,7,1.0,5,0,1,-1,7,1,-1.0,181.0,0
3935,1,0,21,-1,0,6,0,0,0,1.0,6,0,8,1,0,1,-1.0,1.0,0
3936,0,0,43,0,0,10,0,0,6,81.0,10,1,5,0,6,0,0.0,0.0,1
3938,0,2,33,0,0,6,0,0,3,1.0,6,0,6,0,3,1,-1.0,1.0,0
3939,0,0,26,0,1,10,0,0,3,1.0,10,1,9,1,3,1,-1.0,3.0,1
3941,0,2,37,0,0,3,0,0,0,1.0,3,-1,1,-1,0,0,-1.0,1.0,0
3942,0,0,38,0,0,1,0,0,1,8.0,1,-1,1,-1,1,1,-8.0,7.0,1
3944,0,3,35,0,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0.0,1
3946,0,0,27,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,-1.0,0.0,1
3947,0,5,40,0,0,1,0,0,1,0.0,1,-1,1,-1,1,1,0.0,0.0,0
3948,0,0,21,-1,1,5,0,0,1,2.0,5,0,7,0,1,1,-2.0,0.0,0
3950,0,2,38,0,0,9,0,0,3,1.0,9,1,6,0,3,1,-1.0,1.0,1
3952,0,2,37,0,0,4,0,0,0,1.0,4,-1,1,-1,0,0,-1.0,0.0,0
3957,0,3,24,-1,0,2,0,0,1,78.0,2,-1,4,-1,1,0,-78.0,1.0,0
3958,0,2,44,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1.0,0
3960,0,0,30,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,-1.0,1.0,0
3961,0,3,40,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,0.0,0
3963,0,2,49,1,0,1,0,0,1,23.0,1,-1,1,-1,1,1,-22.0,1.0,0
3965,0,2,67,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0.0,0
3966,0,0,59,1,0,8,0,0,14,1.0,8,1,4,-1,14,1,-1.0,33.0,1
3969,0,0,21,-1,1,10,0,0,1,1.0,10,1,10,1,1,1,-1.0,1.0,1
3972,0,2,31,0,0,7,0,0,6,1.0,7,0,3,-1,6,0,-1.0,10.0,0
3973,1,2,50,1,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,0.0,1
3974,0,0,30,0,0,3,0,0,7,1.0,3,-1,3,-1,7,1,-1.0,0.0,0
3975,0,2,28,0,0,2,0,0,1,1.0,2,-1,2,-1,1,0,-1.0,0.0,0
3976,0,0,48,1,0,7,0,0,7,1.0,7,0,3,-1,7,1,-1.0,2.0,1
3977,0,2,55,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,0
3978,1,2,24,-1,0,3,0,0,1,8.0,3,-1,4,-1,1,1,3.3047632836253076,18.235413348776603,0
3979,0,2,42,0,0,3,0,0,0,1.0,3,-1,1,-1,0,0,-1.0,2.0,0
3980,0,0,34,0,0,7,0,0,0,0.0,7,0,8,1,0,0,0.0,29.0,1
3981,0,0,43,0,0,5,0,0,4,0.0,5,0,4,-1,4,0,0.0,0.0,1
3982,0,0,44,0,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,42.0,0
3984,0,2,25,0,0,7,0,0,0,0.0,7,0,5,0,0,0,256.0,0.0,0
3985,0,3,29,0,0,6,1,0,17,1.0,6,0,7,0,17,1,0.0,2.0,1
3987,0,2,25,0,0,5,0,0,2,1.0,5,0,4,-1,2,1,-1.0,0.0,1
3988,1,0,32,0,0,3,0,0,0,1.0,3,-1,2,-1,0,0,-1.0,1.0,1
3989,0,3,96,1,0,2,0,0,2,3.0,2,-1,1,-1,2,1,-3.0,0.0,1
3990,0,0,35,0,0,4,0,0,10,1.0,4,-1,5,0,10,0,-232.0,0.0,1
3991,0,3,29,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,1.0,0
3992,0,3,27,0,0,5,1,1,8,1.0,5,0,4,-1,8,1,-1.0,1.0,1
3993,0,3,41,0,0,2,0,0,2,132.0,2,-1,2,-1,2,1,-132.0,128.0,0
3994,0,3,31,0,0,5,0,0,0,3.0,5,0,2,-1,0,0,-3.0,0.0,0
3995,0,0,24,-1,0,3,0,0,1,1.0,3,-1,3,-1,1,1,-1.0,0.0,1
3997,0,0,34,0,0,7,0,0,0,0.0,7,0,4,-1,0,1,0.0,241.0,1
3998,0,0,48,1,0,1,0,0,2,1.0,1,-1,1,-1,2,1,0.0,1.0,1
3999,0,0,41,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,2.0,0
4000,0,0,26,0,0,9,0,1,12,1.0,9,1,4,-1,12,0,-1.0,10.0,1
4001,0,0,42,0,0,5,0,0,0,0.0,5,0,2,-1,0,1,0.0,7.0,1
4002,0,0,29,0,0,5,0,0,0,1.0,5,0,3,-1,0,0,-1.0,42.0,0
4003,0,2,26,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,1.0,0
4004,1,0,27,0,0,3,0,0,1,1.0,3,-1,3,-1,1,1,0.0,44.0,0
4005,0,2,35,0,0,2,0,0,4,1.0,2,-1,3,-1,4,0,-1.0,31.0,0
4006,0,2,54,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0.0,0
4007,0,0,24,-1,0,10,0,0,3,156.0,10,1,10,1,3,0,-155.0,-1.0,1
4010,0,0,20,-1,0,6,0,0,0,1.0,6,0,6,0,0,1,-1.0,0.0,0
4011,0,2,27,0,0,6,0,0,0,3.0,6,0,5,0,0,1,-3.0,1.0,0
4012,0,0,21,-1,0,7,0,0,1,1.0,7,0,7,0,1,1,-1.0,1.0,0
4013,0,2,27,0,0,9,1,1,7,1.0,9,1,8,1,7,0,-1.0,2.0,1
4014,0,0,34,0,1,8,0,0,11,1.0,8,1,4,-1,11,1,-1.0,1.0,1
4016,0,2,27,0,0,7,0,0,4,42.0,7,0,2,-1,4,1,-42.0,41.0,0
4018,0,0,54,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1.0,0
4020,0,5,29,0,0,2,0,0,2,1.0,2,-1,2,-1,2,1,-1.0,1.0,1
4021,0,0,39,0,0,1,0,0,1,6.0,1,-1,1,-1,1,1,-6.0,4.0,0
4022,1,2,22,-1,0,7,1,1,2,681.0,7,0,5,0,2,1,3.3047632836253076,18.235413348776603,0
4023,1,2,33,0,0,1,0,0,0,2.0,1,-1,1,-1,0,0,-2.0,0.0,0
4024,1,0,25,0,0,8,0,0,2,38.0,8,1,7,0,2,1,210.0,408.0,1
4026,1,3,40,0,0,2,0,0,7,19.0,2,-1,1,-1,7,1,-19.0,6.0,1
4028,1,0,35,0,0,4,0,0,0,1.0,4,-1,2,-1,0,0,-1.0,0.0,0
4029,0,3,28,0,0,2,0,0,0,0.0,2,-1,4,-1,0,0,0.0,2.0,1
4031,0,0,53,1,0,1,0,0,0,3.0,1,-1,1,-1,0,0,-3.0,0.0,0
4032,0,2,28,0,0,4,0,1,2,1.0,4,-1,3,-1,2,0,-1.0,13.0,0
4033,0,0,26,0,0,8,0,0,0,1.0,8,1,4,-1,0,1,-1.0,0.0,0
4035,0,0,30,0,0,3,0,0,1,1050.0,3,-1,2,-1,1,1,1040.0,17.0,0
4036,0,0,31,0,0,5,1,0,3,0.0,5,0,5,0,3,1,0.0,0.0,0
4037,0,2,24,-1,0,8,0,0,3,1.0,8,1,5,0,3,0,-1.0,1.0,1
4038,0,2,45,1,0,6,0,0,19,1.0,6,0,7,0,19,1,-1.0,1.0,1
4039,0,3,33,0,0,4,0,0,1,0.0,4,-1,2,-1,1,0,0.0,0.0,0
4041,0,0,28,0,0,7,0,0,1,0.0,7,0,7,0,1,1,0.0,0.0,0
4045,1,2,45,1,0,3,0,0,1,1.0,3,-1,1,-1,1,1,-1.0,1.0,1
4047,1,0,22,-1,0,6,0,0,1,528.0,6,0,7,0,1,0,3.3047632836253076,18.235413348776603,0
4048,0,2,33,0,0,8,0,0,3,19.0,8,1,7,0,3,1,-19.0,14.0,1
4049,0,2,23,-1,0,6,0,4,4,1.0,6,0,4,-1,4,1,0.0,-1.0,1
4052,0,0,36,0,0,5,0,0,6,1.0,5,0,5,0,6,1,-1.0,84.0,0
4054,0,0,22,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,0.0,0
4058,0,2,45,1,0,1,0,0,1,511.0,1,-1,1,-1,1,0,3.3047632836253076,18.235413348776603,0
4059,0,0,28,0,0,5,0,0,2,1.0,5,0,6,0,2,1,0.0,1.0,1
4060,0,0,37,0,0,2,0,0,3,1.0,2,-1,1,-1,3,0,-1.0,0.0,0
4061,1,2,52,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,0
4062,0,2,26,0,0,2,0,0,0,0.0,2,-1,3,-1,0,1,0.0,1.0,0
4063,0,2,28,0,0,4,0,0,4,1.0,4,-1,2,-1,4,1,-1.0,3.0,1
4064,1,2,33,0,0,4,0,0,2,0.0,4,-1,2,-1,2,1,-1.0,14.0,0
4065,0,2,23,-1,0,4,0,1,3,1.0,4,-1,4,-1,3,1,-1.0,41.0,1
4067,0,2,31,0,0,4,0,1,3,1.0,4,-1,2,-1,3,0,-1.0,0.0,1
4068,1,2,55,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1.0,0
4069,0,2,24,-1,0,4,0,2,3,1.0,4,-1,6,0,3,1,0.0,-1.0,1
4070,0,0,37,0,0,1,0,0,2,121.0,1,-1,1,-1,2,0,0.0,0.0,0
4072,0,0,41,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,177.0,0
4073,0,2,26,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,0.0,0
4075,0,0,41,0,0,5,0,0,13,1.0,5,0,5,0,13,1,-1.0,2.0,0
4076,0,0,33,0,0,6,0,0,6,1.0,6,0,2,-1,6,1,-1.0,0.0,0
4078,0,3,47,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,3.0,1
4080,0,0,23,-1,0,5,0,0,0,1.0,5,0,6,0,0,1,-1.0,1.0,0
4081,0,2,27,0,0,3,0,0,1,1.0,3,-1,2,-1,1,1,-1.0,1.0,0
4082,0,2,24,-1,0,5,0,0,0,1.0,5,0,5,0,0,1,0.0,36.0,1
4083,0,5,23,-1,0,8,0,0,2,1.0,8,1,7,0,2,0,3.3047632836253076,18.235413348776603,0
4084,0,0,30,0,0,9,1,0,10,0.0,9,1,6,0,10,1,0.0,93.0,0
4085,0,2,55,1,0,3,0,0,1,0.0,3,-1,2,-1,1,1,0.0,0.0,0
